Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Evidence	Association	PK	PD	PMIDs
rs4680	rs4680	VariantLocation	PA447211	PA447211	Disease	VIP,VariantAnnotation	ambiguous		PD	11840516;21625751
rs4680	rs4680	VariantLocation	PA447212	PA447212	Disease	VIP	associated			12359690
rs4680	rs4680	VariantLocation	PA447216	PA447216	Disease	ClinicalAnnotation,VIP,VariantAnnotation	associated		PD	11150892;11381111;11525417;12372660;12729939;12815736;14520117;14610521;15115916;15465976;15522252;16702905;18180754;22391769;9535125
rs4680	rs4680	VariantLocation	PA447268	PA447268	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	18180754
rs4680	rs4680	VariantLocation	PA447321	PA447321	Disease	VariantAnnotation	associated		PD	20619611
rs4680	rs4680	VariantLocation	PA449048	PA449048	Drug	VariantAnnotation	not associated		PD	21625751
rs4680	rs4680	VariantLocation	PA449690	PA449690	Drug	VariantAnnotation	associated		PD	20619611
rs4680	rs4680	VariantLocation	PA450243	PA450243	Drug	VariantAnnotation	not associated		PD	21047205
rs4680	rs4680	VariantLocation	PA450464	PA450464	Drug	VariantAnnotation	not associated		PD	23131881
rs4680	rs4680	VariantLocation	PA450530	PA450530	Drug	VIP	associated			11990384
rs4680	rs4680	VariantLocation	PA450550	PA450550	Drug	ClinicalAnnotation,VIP,VariantAnnotation	associated		PD	15927391;17156920
rs4680	rs4680	VariantLocation	PA450626	PA450626	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	17548664;18192898
rs4680	rs4680	VariantLocation	PA450688	PA450688	Drug	VIP	associated			15465976;15522252
rs4680	rs4680	VariantLocation	PA451257	PA451257	Drug	VIP	associated			14610521
rs4680	rs4680	VariantLocation	PA452233	PA452233	Drug	ClinicalAnnotation,VIP,VariantAnnotation	associated		PD	12729939;12815736;14520117;15115916;15465976;15522252;16702905;18180754;22391769
rs4680	rs4680	VariantLocation	PA452619	PA452619	Drug	VIP	associated			11054766
PA134687937	PA134687937	Drug	CYP2D6*1	CYP2D6*1	Haplotype	VIP	associated			8062494
PA134687937	PA134687937	Drug	CYP2D6*10	CYP2D6*10	Haplotype	VIP	associated			8062494
PA134687937	PA134687937	Drug	CYP2D6*17	CYP2D6*17	Haplotype	VIP	associated			8062494
PA134687937	PA134687937	Drug	CYP2D6*2	CYP2D6*2	Haplotype	VIP	associated			8062494
PA134687937	PA134687937	Drug	CYP2D6*3	CYP2D6*3	Haplotype	VIP	associated			8062494
PA134687937	PA134687937	Drug	CYP2D6*4	CYP2D6*4	Haplotype	VIP	associated			8062494
PA134687937	PA134687937	Drug	CYP2D6*41	CYP2D6*41	Haplotype	VIP	associated			8062494
PA134687937	PA134687937	Drug	CYP2D6*5	CYP2D6*5	Haplotype	VIP	associated			8062494
PA134687937	PA134687937	Drug	CYP2D6*6	CYP2D6*6	Haplotype	VIP	associated			8062494
PA134687937	PA134687937	Drug	PA128	PA128	Gene	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs1065852	rs1065852	VariantLocation	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs16947	rs16947	VariantLocation	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs28371706	rs28371706	VariantLocation	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs28371725	rs28371725	VariantLocation	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs35742686	rs35742686	VariantLocation	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs3892097	rs3892097	VariantLocation	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs5030655	rs5030655	VariantLocation	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs5030656	rs5030656	VariantLocation	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs59421388	rs59421388	VariantLocation	VIP	associated			8062494
PA134687937	PA134687937	Drug	rs61736512	rs61736512	VariantLocation	VIP	associated			8062494
PA451257	PA451257	Drug	CYP2D6*1	CYP2D6*1	Haplotype	VIP	associated			11985287
PA451257	PA451257	Drug	CYP2D6*10	CYP2D6*10	Haplotype	VIP	associated			11985287
PA451257	PA451257	Drug	CYP2D6*17	CYP2D6*17	Haplotype	VIP	associated			11985287
PA451257	PA451257	Drug	CYP2D6*2	CYP2D6*2	Haplotype	VIP	associated			11985287
PA451257	PA451257	Drug	CYP2D6*3	CYP2D6*3	Haplotype	VIP	associated			11985287
PA451257	PA451257	Drug	CYP2D6*4	CYP2D6*4	Haplotype	VIP	associated			11985287
PA451257	PA451257	Drug	CYP2D6*41	CYP2D6*41	Haplotype	VIP	associated			11985287
PA451257	PA451257	Drug	CYP2D6*5	CYP2D6*5	Haplotype	VIP	associated			11985287
PA451257	PA451257	Drug	CYP2D6*6	CYP2D6*6	Haplotype	VIP	associated			11985287
PA451257	PA451257	Drug	HTR2C 2-1-1	HTR2C 2-1-1	Haplotype	VariantAnnotation	associated			21121776
PA451257	PA451257	Drug	PA117	PA117	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	19451915
PA451257	PA451257	Drug	PA128	PA128	Gene	DosingGuideline,DrugLabel,VIP	associated			11985287
PA451257	PA451257	Drug	PA130	PA130	Gene	VIP	associated			
PA451257	PA451257	Drug	PA131	PA131	Gene	VariantAnnotation	not associated		PD	21173786
PA451257	PA451257	Drug	PA134872551	PA134872551	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	15286066;18086475;18855532;19339912;20194480;20714340
PA451257	PA451257	Drug	PA134957776	PA134957776	Gene	VariantAnnotation	associated		PD	22920393
PA451257	PA451257	Drug	PA134968746	PA134968746	Gene	VariantAnnotation	associated		PD	22920393
PA451257	PA451257	Drug	PA144596242	PA144596242	Gene	VariantAnnotation	associated		PD	18855532
PA451257	PA451257	Drug	PA192	PA192	Gene	VariantAnnotation	associated		PD	22120873
PA451257	PA451257	Drug	PA193	PA193	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	19494443;19997080
PA451257	PA451257	Drug	PA194	PA194	Gene	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	17702092;19142101;19997080;20680028;21121776
PA451257	PA451257	Drug	PA212	PA212	Gene	VIP	associated			12176106
PA451257	PA451257	Drug	PA228	PA228	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	19873684
PA451257	PA451257	Drug	PA24684	PA24684	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	18855532
PA451257	PA451257	Drug	PA25018	PA25018	Gene	VariantAnnotation	associated		PD	19451915
PA451257	PA451257	Drug	PA26412	PA26412	Gene	VariantAnnotation	associated		PD	22920393
PA451257	PA451257	Drug	PA26681	PA26681	Gene	VariantAnnotation	not associated		PD	20631561
PA451257	PA451257	Drug	PA267	PA267	Gene	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	19997080;21173786
PA451257	PA451257	Drug	PA27114	PA27114	Gene	VariantAnnotation	not associated		PD	21173786
PA451257	PA451257	Drug	PA27478	PA27478	Gene	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	11505224;15694263;15830237;16513877;17105675;18855532;18926547;19339912;20194480;20375926;9858029;9918131
PA451257	PA451257	Drug	PA27479	PA27479	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	19506579;19997080;22212732
PA451257	PA451257	Drug	PA27955	PA27955	Gene	VariantAnnotation	associated		PD	20631561
PA451257	PA451257	Drug	PA28992	PA28992	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	19451915
PA451257	PA451257	Drug	PA30451	PA30451	Gene	VariantAnnotation	associated		PD	22920393
PA451257	PA451257	Drug	PA312	PA312	Gene	VariantAnnotation	associated		PD	22212732
PA451257	PA451257	Drug	PA34375	PA34375	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	17588543;18204343
PA451257	PA451257	Drug	PA35826	PA35826	Gene	VariantAnnotation	associated		PD	19884611
PA451257	PA451257	Drug	PA36568	PA36568	Gene	VariantAnnotation	associated		PD	22920393
PA451257	PA451257	Drug	PA39	PA39	Gene	VariantAnnotation	associated		PD	22212732
PA451257	PA451257	Drug	rs10042486	rs10042486	VariantLocation	VariantAnnotation	associated		PD	22120873
PA451257	PA451257	Drug	rs1042713	rs1042713	VariantLocation	VariantAnnotation	associated		PD	22212732
PA451257	PA451257	Drug	rs1049353	rs1049353	VariantLocation	VariantAnnotation	not associated		PD	20631561
PA451257	PA451257	Drug	rs1065852	rs1065852	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs10917670	rs10917670	VariantLocation	VariantAnnotation	associated		PD	18204343
PA451257	PA451257	Drug	rs1128503	rs1128503	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19997080
PA451257	PA451257	Drug	rs1315115	rs1315115	VariantLocation	VariantAnnotation	associated		PD	22920393
PA451257	PA451257	Drug	rs1414334	rs1414334	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19142101;20680028
PA451257	PA451257	Drug	rs165599	rs165599	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19451915
PA451257	PA451257	Drug	rs167771	rs167771	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19506579
PA451257	PA451257	Drug	rs16947	rs16947	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs1799732	rs1799732	VariantLocation	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;9858029;9918131
PA451257	PA451257	Drug	rs1799978	rs1799978	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	16513877;17105675;18855532;19339912
PA451257	PA451257	Drug	rs1800497	rs1800497	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	15286066;18086475;18855532;19339912;20194480;20714340
PA451257	PA451257	Drug	rs1869295	rs1869295	VariantLocation	VariantAnnotation	associated		PD	22920393
PA451257	PA451257	Drug	rs2032582	rs2032582	VariantLocation	VariantAnnotation	not associated		PD	21173786
PA451257	PA451257	Drug	rs2228622	rs2228622	VariantLocation	VariantAnnotation	associated		PD	19884611
PA451257	PA451257	Drug	rs2494732	rs2494732	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	18855532
PA451257	PA451257	Drug	rs2661319	rs2661319	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	18204343
PA451257	PA451257	Drug	rs28371706	rs28371706	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs28371725	rs28371725	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs2842030	rs2842030	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	17588543
PA451257	PA451257	Drug	rs324420	rs324420	VariantLocation	VariantAnnotation	associated		PD	20631561
PA451257	PA451257	Drug	rs35742686	rs35742686	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs3738883	rs3738883	VariantLocation	VariantAnnotation	associated		PD	22920393
PA451257	PA451257	Drug	rs3780412	rs3780412	VariantLocation	VariantAnnotation	associated		PD	19884611
PA451257	PA451257	Drug	rs3780413	rs3780413	VariantLocation	VariantAnnotation	associated		PD	19884611
PA451257	PA451257	Drug	rs3803300	rs3803300	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	18855532
PA451257	PA451257	Drug	rs3813928	rs3813928	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19997080
PA451257	PA451257	Drug	rs3813929	rs3813929	VariantLocation	VariantAnnotation	ambiguous			17702092;21121776
PA451257	PA451257	Drug	rs3892097	rs3892097	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs4436578	rs4436578	VariantLocation	VariantAnnotation	associated		PD	20375926
PA451257	PA451257	Drug	rs4680	rs4680	VariantLocation	VIP	associated			14610521
PA451257	PA451257	Drug	rs4795541	rs4795541	VariantLocation	VariantAnnotation	associated		PD	22212732
PA451257	PA451257	Drug	rs5030655	rs5030655	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs5030656	rs5030656	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs518147	rs518147	VariantLocation	VariantAnnotation	associated			21121776
PA451257	PA451257	Drug	rs59421388	rs59421388	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs61736512	rs61736512	VariantLocation	VIP	associated			11985287
PA451257	PA451257	Drug	rs6280	rs6280	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19997080;22212732
PA451257	PA451257	Drug	rs6311	rs6311	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19997080
PA451257	PA451257	Drug	rs6313	rs6313	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19494443
PA451257	PA451257	Drug	rs6318	rs6318	VariantLocation	VariantAnnotation	not associated			17702092
PA451257	PA451257	Drug	rs724226	rs724226	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19451915
PA451257	PA451257	Drug	rs776746	rs776746	VariantLocation	VariantAnnotation	not associated		PD	21173786
PA451257	PA451257	Drug	rs7799039	rs7799039	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	19873684
PA451257	PA451257	Drug	rs874295	rs874295	VariantLocation	VariantAnnotation	associated		PD	22920393
PA451257	PA451257	Drug	rs951439	rs951439	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	17588543
PA451257	PA451257	Drug	rs9713	rs9713	VariantLocation	VariantAnnotation	associated		PD	22920393
PA164746757	PA164746757	Drug	CYP2D6*1	CYP2D6*1	Haplotype	VIP	associated			10583026
PA164746757	PA164746757	Drug	CYP2D6*10	CYP2D6*10	Haplotype	VIP	associated			10583026
PA164746757	PA164746757	Drug	CYP2D6*17	CYP2D6*17	Haplotype	VIP	associated			10583026
PA164746757	PA164746757	Drug	CYP2D6*2	CYP2D6*2	Haplotype	VIP	associated			10583026
PA164746757	PA164746757	Drug	CYP2D6*3	CYP2D6*3	Haplotype	VIP	associated			10583026
PA164746757	PA164746757	Drug	CYP2D6*4	CYP2D6*4	Haplotype	VIP	associated			10583026
PA164746757	PA164746757	Drug	CYP2D6*41	CYP2D6*41	Haplotype	VIP	associated			10583026
PA164746757	PA164746757	Drug	CYP2D6*5	CYP2D6*5	Haplotype	VIP	associated			10583026
PA164746757	PA164746757	Drug	CYP2D6*6	CYP2D6*6	Haplotype	VIP	associated			10583026
PA164746757	PA164746757	Drug	PA128	PA128	Gene	DrugLabel,VIP	associated			10583026
PA164746757	PA164746757	Drug	rs1065852	rs1065852	VariantLocation	VIP	associated			10583026
PA164746757	PA164746757	Drug	rs16947	rs16947	VariantLocation	VIP	associated			10583026
PA164746757	PA164746757	Drug	rs28371706	rs28371706	VariantLocation	VIP	associated			10583026
PA164746757	PA164746757	Drug	rs28371725	rs28371725	VariantLocation	VIP	associated			10583026
PA164746757	PA164746757	Drug	rs35742686	rs35742686	VariantLocation	VIP	associated			10583026
PA164746757	PA164746757	Drug	rs3892097	rs3892097	VariantLocation	VIP	associated			10583026
PA164746757	PA164746757	Drug	rs5030655	rs5030655	VariantLocation	VIP	associated			10583026
PA164746757	PA164746757	Drug	rs5030656	rs5030656	VariantLocation	VIP	associated			10583026
PA164746757	PA164746757	Drug	rs59421388	rs59421388	VariantLocation	VIP	associated			10583026
PA164746757	PA164746757	Drug	rs61736512	rs61736512	VariantLocation	VIP	associated			10583026
PA451690	PA451690	Drug	CYP2D6*1	CYP2D6*1	Haplotype	VIP	associated			2859048
PA451690	PA451690	Drug	CYP2D6*10	CYP2D6*10	Haplotype	VIP	associated			2859048
PA451690	PA451690	Drug	CYP2D6*17	CYP2D6*17	Haplotype	VIP	associated			2859048
PA451690	PA451690	Drug	CYP2D6*2	CYP2D6*2	Haplotype	VIP	associated			2859048
PA451690	PA451690	Drug	CYP2D6*3	CYP2D6*3	Haplotype	VIP	associated			2859048
PA451690	PA451690	Drug	CYP2D6*4	CYP2D6*4	Haplotype	VIP	associated			2859048
PA451690	PA451690	Drug	CYP2D6*41	CYP2D6*41	Haplotype	VIP	associated			2859048
PA451690	PA451690	Drug	CYP2D6*5	CYP2D6*5	Haplotype	VIP	associated			2859048
PA451690	PA451690	Drug	CYP2D6*6	CYP2D6*6	Haplotype	VIP	associated			2859048
PA451690	PA451690	Drug	PA128	PA128	Gene	DrugLabel,VIP	associated			2859048
PA451690	PA451690	Drug	rs1065852	rs1065852	VariantLocation	VIP	associated			2859048
PA451690	PA451690	Drug	rs16947	rs16947	VariantLocation	VIP	associated			2859048
PA451690	PA451690	Drug	rs28371706	rs28371706	VariantLocation	VIP	associated			2859048
PA451690	PA451690	Drug	rs28371725	rs28371725	VariantLocation	VIP	associated			2859048
PA451690	PA451690	Drug	rs35742686	rs35742686	VariantLocation	VIP	associated			2859048
PA451690	PA451690	Drug	rs3892097	rs3892097	VariantLocation	VIP	associated			2859048
PA451690	PA451690	Drug	rs5030655	rs5030655	VariantLocation	VIP	associated			2859048
PA451690	PA451690	Drug	rs5030656	rs5030656	VariantLocation	VIP	associated			2859048
PA451690	PA451690	Drug	rs59421388	rs59421388	VariantLocation	VIP	associated			2859048
PA451690	PA451690	Drug	rs61736512	rs61736512	VariantLocation	VIP	associated			2859048
PA448817	PA448817	Drug	ADRB1 H1	ADRB1 H1	Haplotype	VariantAnnotation	associated		PD	21599570
PA448817	PA448817	Drug	ADRB1 H2, ADRB1 H3	ADRB1 H2, ADRB1 H3	Haplotype	VariantAnnotation	associated		PD	21599570
PA448817	PA448817	Drug	CYP2C19 *17	CYP2C19 *17	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2C19 *17, CYP2C19 *1A	CYP2C19 *17, CYP2C19 *1A	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2C19 *17, CYP2C19 *2A	CYP2C19 *17, CYP2C19 *2A	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2C19 *1A	CYP2C19 *1A	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2C19 *1A, CYP2C19 *2A	CYP2C19 *1A, CYP2C19 *2A	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2C19 *2A	CYP2C19 *2A	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2C9 *1	CYP2C9 *1	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2C9 *1, CYP2C9 *2	CYP2C9 *1, CYP2C9 *2	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2C9 *1, CYP2C9 *2, CYP2C9 *3	CYP2C9 *1, CYP2C9 *2, CYP2C9 *3	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2C9 *1, CYP2C9 *3	CYP2C9 *1, CYP2C9 *3	Haplotype	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	CYP2D6 *1, CYP2D6 *3, CYP2D6 *4, CYP2D6 *6	CYP2D6 *1, CYP2D6 *3, CYP2D6 *4, CYP2D6 *6	Haplotype	VariantAnnotation	associated			21599570
PA448817	PA448817	Drug	CYP2D6*1	CYP2D6*1	Haplotype	VIP	associated			7768074
PA448817	PA448817	Drug	CYP2D6*10	CYP2D6*10	Haplotype	VIP	associated			7768074
PA448817	PA448817	Drug	CYP2D6*17	CYP2D6*17	Haplotype	VIP	associated			7768074
PA448817	PA448817	Drug	CYP2D6*2	CYP2D6*2	Haplotype	VIP	associated			7768074
PA448817	PA448817	Drug	CYP2D6*3	CYP2D6*3	Haplotype	VIP	associated			7768074
PA448817	PA448817	Drug	CYP2D6*4	CYP2D6*4	Haplotype	VIP	associated			7768074
PA448817	PA448817	Drug	CYP2D6*41	CYP2D6*41	Haplotype	VIP	associated			7768074
PA448817	PA448817	Drug	CYP2D6*5	CYP2D6*5	Haplotype	VIP	associated			7768074
PA448817	PA448817	Drug	CYP2D6*6	CYP2D6*6	Haplotype	VIP	associated			7768074
PA448817	PA448817	Drug	PA124	PA124	Gene	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	PA126	PA126	Gene	VariantAnnotation	not associated			21599570
PA448817	PA448817	Drug	PA128	PA128	Gene	DosingGuideline,DrugLabel,VIP,VariantAnnotation	associated			21599570;7768074
PA448817	PA448817	Drug	PA267	PA267	Gene	VIP	associated			10331089;10408903;10411543;11770010;12359865;14698041;14749689;15497697;16370938;16651435;17112805;17367162;17428165;17982279;18215618;18668431;18699730;18824002;18940259;19106083;19223414;19234366;19447222;19458058;7765321;8118035;8898203;9300798;9520143
